Count_point_id,hour,Total_Emissions_60s,Hour,Green_Time,Total_Emissions_Optimized,Emission_Reduction,Longitude,Latitude
18496,9,115133.0,9,7,13432.183333333334,101700.81666666668,-0.24406883,51.490601
18496,17,118418.0,17,7,13815.433333333334,104602.56666666668,-0.24406883,51.490601
18496,18,118351.0,18,120,236702.0,-118351.0,-0.24406883,51.490601
18648,7,20562.0,7,7,2398.9,18163.1,-0.04545159,51.619542
18648,8,19364.0,8,7,2259.133333333333,17104.86666666667,-0.04545159,51.619542
18648,9,18702.0,9,7,2181.9,16520.1,-0.04545159,51.619542
18648,17,11486.0,17,7,1340.0333333333333,10145.966666666667,-0.04545159,51.619542
18648,18,13841.0,18,7,1614.7833333333333,12226.216666666667,-0.04545159,51.619542
18686,7,17322.0,7,7,2020.9,15301.1,-0.035781973,51.646088
18686,8,16332.0,8,7,1905.4,14426.6,-0.035781973,51.646088
18686,9,15146.0,9,7,1767.0333333333333,13378.966666666667,-0.035781973,51.646088
18686,17,18063.0,17,7,2107.35,15955.65,-0.035781973,51.646088
18686,18,14754.0,18,7,1721.3,13032.7,-0.035781973,51.646088
18727,7,89964.0,7,7,10495.8,79468.2,-0.40985739,51.494972
18727,8,83539.0,8,7,9746.216666666667,73792.78333333333,-0.40985739,51.494972
18727,9,87262.0,9,120,174524.0,-87262.0,-0.40985739,51.494972
18727,17,83198.0,17,120,166396.0,-83198.0,-0.40985739,51.494972
18727,18,76643.0,18,46,58759.63333333334,17883.36666666666,-0.40985739,51.494972
18736,7,19576.0,7,7,2283.866666666667,17292.13333333333,-0.010028309,51.509543
18736,8,25919.0,8,7,3023.883333333333,22895.11666666667,-0.010028309,51.509543
18736,9,23375.0,9,7,2727.083333333333,20647.916666666668,-0.010028309,51.509543
18736,17,19999.0,17,120,39998.0,-19999.0,-0.010028309,51.509543
18736,18,23076.0,18,120,46152.0,-23076.0,-0.010028309,51.509543
26012,7,65109.0,7,93,100918.95,-35809.95,-0.34913289,51.495077
26012,8,60161.0,8,90,90241.5,-30080.5,-0.34913289,51.495077
26012,9,57587.0,9,103,98857.68333333332,-41270.68333333333,-0.34913289,51.495077
26012,17,65522.0,17,7,7644.233333333334,57877.76666666666,-0.34913289,51.495077
26012,18,61337.0,18,7,7155.983333333334,54181.01666666666,-0.34913289,51.495077
26080,7,81234.0,7,7,9477.3,71756.7,-0.19846122,51.589617
26080,8,80854.0,8,7,9432.966666666667,71421.03333333333,-0.19846122,51.589617
26080,9,76275.0,9,7,8898.75,67376.25,-0.19846122,51.589617
26080,17,77130.0,17,31,39850.50000000001,37279.49999999999,-0.19846122,51.589617
26080,18,76740.0,18,120,153480.0,-76740.0,-0.19846122,51.589617
26081,7,83738.0,7,120,167476.0,-83738.0,-0.25355714,51.621024
26081,8,76879.0,8,55,70472.41666666666,6406.583333333343,-0.25355714,51.621024
26081,9,79040.0,9,111,146224.0,-67184.0,-0.25355714,51.621024
26081,17,85730.0,17,7,10001.833333333334,75728.16666666667,-0.25355714,51.621024
26081,18,84960.0,18,7,9912.0,75048.0,-0.25355714,51.621024
26102,7,127996.0,7,7,14932.866666666669,113063.13333333332,0.086756429,51.456206
26102,8,132091.0,8,7,15410.616666666669,116680.38333333332,0.086756429,51.456206
26102,9,121053.0,9,7,14122.85,106930.15,0.086756429,51.456206
26102,17,143671.0,17,120,287342.0,-143671.0,0.086756429,51.456206
26102,18,129776.0,18,120,259552.0,-129776.0,0.086756429,51.456206
26116,7,69328.0,7,120,138656.0,-69328.0,-0.27303998,51.488226
26116,8,66943.0,8,120,133886.0,-66943.0,-0.27303998,51.488226
26116,9,64135.0,9,46,49170.16666666667,14964.833333333328,-0.27303998,51.488226
26116,17,68535.0,17,7,7995.75,60539.25,-0.27303998,51.488226
26116,18,64483.0,18,7,7523.016666666666,56959.98333333334,-0.27303998,51.488226
26118,7,20369.0,7,64,21726.93333333333,-1357.9333333333343,-0.48924991,51.483567
26118,8,21100.0,8,10,3516.6666666666665,17583.333333333332,-0.48924991,51.483567
26118,9,16689.0,9,29,8066.35,8622.65,-0.48924991,51.483567
26118,17,21433.0,17,93,33221.15,-11788.15,-0.48924991,51.483567
26118,18,17959.0,18,104,31128.93333333333,-13169.933333333334,-0.48924991,51.483567
26185,7,28255.0,7,7,3296.4166666666665,24958.58333333333,-0.10248807,51.491885
26185,8,28852.0,8,7,3366.0666666666666,25485.93333333333,-0.10248807,51.491885
26185,9,25432.0,9,7,2967.0666666666666,22464.93333333333,-0.10248807,51.491885
26185,17,31749.0,17,7,3704.05,28044.95,-0.10248807,51.491885
26185,18,30802.0,18,7,3593.5666666666666,27208.43333333333,-0.10248807,51.491885
26212,7,112197.0,7,7,13089.65,99107.35,0.022561421,51.573427
26212,8,102932.0,8,7,12008.733333333334,90923.26666666666,0.022561421,51.573427
26212,9,97812.0,9,7,11411.4,86400.6,0.022561421,51.573427
26212,17,97171.0,17,120,194342.0,-97171.0,0.022561421,51.573427
26212,18,94747.0,18,120,189494.0,-94747.0,0.022561421,51.573427
26270,7,25869.0,7,65,28024.75,-2155.7499999999964,-0.12897499,51.43251
26270,8,26575.0,8,74,32775.833333333336,-6200.833333333336,-0.12897499,51.43251
26270,9,25005.0,9,7,2917.25,22087.75,-0.12897499,51.43251
26270,17,23455.0,17,50,19545.833333333336,3909.166666666664,-0.12897499,51.43251
26270,18,28096.0,18,104,48699.73333333334,-20603.733333333337,-0.12897499,51.43251
26279,7,19170.0,7,120,38340.0,-19170.0,-0.20484751,51.390712
26279,8,18488.0,8,120,36976.0,-18488.0,-0.20484751,51.390712
26279,9,15104.0,9,22,5538.133333333333,9565.866666666669,-0.20484751,51.390712
26279,17,19043.0,17,7,2221.6833333333334,16821.316666666666,-0.20484751,51.390712
26279,18,17107.0,18,31,8838.616666666667,8268.383333333333,-0.20484751,51.390712
26463,7,86655.0,7,7,10109.75,76545.25,-0.22622353,51.581048
26463,8,81539.0,8,7,9512.883333333331,72026.11666666667,-0.22622353,51.581048
26463,9,82709.0,9,7,9649.383333333331,73059.61666666667,-0.22622353,51.581048
26463,17,90773.0,17,7,10590.183333333334,80182.81666666667,-0.22622353,51.581048
26463,18,91640.0,18,7,10691.333333333334,80948.66666666667,-0.22622353,51.581048
26646,7,15237.0,7,7,1777.65,13459.35,-0.053975612,51.558714
26646,8,16265.0,8,7,1897.5833333333333,14367.416666666666,-0.053975612,51.558714
26646,9,15305.0,9,7,1785.5833333333333,13519.416666666666,-0.053975612,51.558714
26646,17,17924.0,17,7,2091.133333333333,15832.866666666669,-0.053975612,51.558714
26646,18,17163.0,18,7,2002.35,15160.65,-0.053975612,51.558714
26785,7,12708.0,7,7,1482.6,11225.4,0.18604852,51.44954
26785,8,15511.0,8,7,1809.6166666666668,13701.383333333331,0.18604852,51.44954
26785,9,13438.0,9,7,1567.7666666666669,11870.233333333334,0.18604852,51.44954
26785,17,14798.0,17,120,29596.0,-14798.0,0.18604852,51.44954
26785,18,13960.0,18,120,27920.0,-13960.0,0.18604852,51.44954
26789,7,16041.0,7,68,18179.8,-2138.7999999999997,-0.093124264,51.395512
26789,8,14128.0,8,7,1648.2666666666669,12479.733333333334,-0.093124264,51.395512
26789,9,14384.0,9,7,1678.1333333333334,12705.866666666669,-0.093124264,51.395512
26789,17,17207.0,17,56,16059.866666666669,1147.1333333333332,-0.093124264,51.395512
26789,18,17518.0,18,7,2043.7666666666669,15474.233333333334,-0.093124264,51.395512
26824,7,32489.0,7,7,3790.383333333333,28698.61666666667,-0.099412072,51.37074
26824,8,27407.0,8,46,21012.033333333336,6394.966666666664,-0.099412072,51.37074
26824,9,27688.0,9,7,3230.266666666667,24457.733333333334,-0.099412072,51.37074
26824,17,30092.0,17,120,60184.0,-30092.0,-0.099412072,51.37074
26824,18,29781.0,18,120,59562.0,-29781.0,-0.099412072,51.37074
26831,7,18898.0,7,8,2519.733333333333,16378.266666666666,-0.3268945,51.327142
26831,8,17902.0,8,7,2088.5666666666666,15813.433333333334,-0.3268945,51.327142
26831,9,16840.0,9,61,17120.666666666664,-280.66666666666424,-0.3268945,51.327142
26831,17,17946.0,17,7,2093.7,15852.3,-0.3268945,51.327142
26831,18,16703.0,18,38,10578.566666666666,6124.433333333334,-0.3268945,51.327142
26887,7,18322.0,7,46,14046.866666666669,4275.133333333333,-0.18677599,51.396998
26887,8,18069.0,8,120,36138.0,-18069.0,-0.18677599,51.396998
26887,9,15430.0,9,120,30860.0,-15430.0,-0.18677599,51.396998
26887,17,18935.0,17,7,2209.083333333333,16725.916666666668,-0.18677599,51.396998
26887,18,17969.0,18,7,2096.383333333333,15872.616666666669,-0.18677599,51.396998
26909,7,28869.0,7,120,57738.0,-28869.0,-0.34235768,51.403798
26909,8,24716.0,8,94,38721.73333333333,-14005.73333333333,-0.34235768,51.403798
26909,9,23736.0,9,62,24527.2,-791.2000000000007,-0.34235768,51.403798
26909,17,27135.0,17,17,7688.25,19446.75,-0.34235768,51.403798
26909,18,25088.0,18,7,2926.9333333333334,22161.066666666666,-0.34235768,51.403798
26915,7,19468.0,7,56,18170.13333333333,1297.866666666665,-0.38333191,51.43847
26915,8,19522.0,8,7,2277.5666666666666,17244.433333333334,-0.38333191,51.43847
26915,9,20754.0,9,7,2421.3,18332.7,-0.38333191,51.43847
26915,17,23454.0,17,7,2736.3,20717.7,-0.38333191,51.43847
26915,18,23046.0,18,7,2688.7,20357.3,-0.38333191,51.43847
27088,7,59021.0,7,7,6885.783333333334,52135.21666666667,-0.15955017,51.605829
27088,8,57223.0,8,7,6676.016666666666,50546.98333333334,-0.15955017,51.605829
27088,9,54013.0,9,7,6301.516666666666,47711.48333333334,-0.15955017,51.605829
27088,17,53302.0,17,7,6218.566666666667,47083.43333333333,-0.15955017,51.605829
27088,18,50543.0,18,7,5896.683333333333,44646.316666666666,-0.15955017,51.605829
27089,7,172657.0,7,7,20143.316666666666,152513.68333333335,-0.044055474,51.611695
27089,8,153833.0,8,120,307666.0,-153833.0,-0.044055474,51.611695
27089,9,145397.0,9,7,16962.983333333334,128434.01666666666,-0.044055474,51.611695
27089,17,151121.0,17,120,302242.0,-151121.0,-0.044055474,51.611695
27089,18,149393.0,18,46,114534.63333333336,34858.366666666654,-0.044055474,51.611695
27239,7,20244.0,7,7,2361.8,17882.2,-0.096782869,51.570027
27239,8,20078.0,8,7,2342.4333333333334,17735.566666666666,-0.096782869,51.570027
27239,9,18942.0,9,7,2209.9,16732.1,-0.096782869,51.570027
27239,17,24196.0,17,56,22582.93333333333,1613.0666666666657,-0.096782869,51.570027
27239,18,24530.0,18,60,24530.0,0.0,-0.096782869,51.570027
27240,7,20142.0,7,7,2349.9,17792.1,-0.11170595,51.558129
27240,8,18245.0,8,7,2128.583333333333,16116.416666666666,-0.11170595,51.558129
27240,9,17482.0,9,7,2039.5666666666664,15442.433333333334,-0.11170595,51.558129
27240,17,16418.0,17,7,1915.4333333333332,14502.566666666666,-0.11170595,51.558129
27240,18,17836.0,18,7,2080.866666666667,15755.133333333331,-0.11170595,51.558129
27527,7,6120.0,7,7,714.0,5406.0,0.021512407,51.634324
27527,8,6400.0,8,7,746.6666666666666,5653.333333333333,0.021512407,51.634324
27527,9,4843.0,9,7,565.0166666666667,4277.983333333334,0.021512407,51.634324
27527,17,5966.0,17,7,696.0333333333333,5269.966666666667,0.021512407,51.634324
27527,18,5119.0,18,30,2559.5,2559.5,0.021512407,51.634324
27661,7,14128.0,7,7,1648.2666666666669,12479.733333333334,-0.15838544,51.473892
27661,8,14612.0,8,7,1704.7333333333331,12907.266666666666,-0.15838544,51.473892
27661,9,12933.0,9,106,22848.3,-9915.3,-0.15838544,51.473892
27661,17,17211.0,17,63,18071.55,-860.5499999999993,-0.15838544,51.473892
27661,18,17868.0,18,117,34842.6,-16974.6,-0.15838544,51.473892
27674,7,18738.0,7,7,2186.1,16551.9,-0.30487014,51.542644
27674,8,19257.0,8,7,2246.65,17010.35,-0.30487014,51.542644
27674,9,17067.0,9,7,1991.15,15075.85,-0.30487014,51.542644
27674,17,24831.0,17,120,49662.0,-24831.0,-0.30487014,51.542644
27674,18,21175.0,18,120,42350.0,-21175.0,-0.30487014,51.542644
27883,7,261832.0,7,7,30547.066666666666,231284.93333333332,-0.059512348,51.682722
27883,8,265522.0,8,7,30977.566666666666,234544.43333333332,-0.059512348,51.682722
27883,9,261078.0,9,7,30459.1,230618.9,-0.059512348,51.682722
27883,17,242691.0,17,120,485382.0,-242691.0,-0.059512348,51.682722
27883,18,212754.0,18,120,425508.0,-212754.0,-0.059512348,51.682722
27913,7,13547.0,7,111,25061.95,-11514.95,0.16202517,51.550256
27913,8,14633.0,8,57,13901.35,731.6500000000015,0.16202517,51.550256
27913,9,14881.0,9,118,29265.966666666664,-14384.966666666664,0.16202517,51.550256
27913,17,14987.0,17,7,1748.4833333333331,13238.516666666666,0.16202517,51.550256
27913,18,13889.0,18,7,1620.3833333333334,12268.616666666669,0.16202517,51.550256
27917,7,145341.0,7,120,290682.0,-145341.0,-0.018364276,51.531644
27917,8,130858.0,8,120,261716.0,-130858.0,-0.018364276,51.531644
27917,9,128834.0,9,46,98772.73333333334,30061.266666666663,-0.018364276,51.531644
27917,17,128607.0,17,7,15004.15,113602.85,-0.018364276,51.531644
27917,18,117250.0,18,7,13679.166666666666,103570.83333333331,-0.018364276,51.531644
28108,7,23420.0,7,7,2732.333333333333,20687.666666666668,-0.28359849,51.490899
28108,8,21693.0,8,7,2530.85,19162.15,-0.28359849,51.490899
28108,9,23328.0,9,7,2721.6,20606.4,-0.28359849,51.490899
28108,17,25742.0,17,7,3003.2333333333336,22738.766666666663,-0.28359849,51.490899
28108,18,23803.0,18,7,2777.016666666667,21025.983333333334,-0.28359849,51.490899
28109,7,12228.0,7,120,24456.0,-12228.0,-0.20075492,51.494962
28109,8,12061.0,8,120,24122.0,-12061.0,-0.20075492,51.494962
28109,9,11513.0,9,46,8826.633333333333,2686.366666666667,-0.20075492,51.494962
28109,17,11119.0,17,7,1297.2166666666667,9821.783333333333,-0.20075492,51.494962
28109,18,11368.0,18,7,1326.2666666666669,10041.733333333334,-0.20075492,51.494962
28532,7,13332.0,7,7,1555.4,11776.6,-0.10007682,51.584469
28532,8,12953.0,8,7,1511.1833333333334,11441.816666666666,-0.10007682,51.584469
28532,9,13013.0,9,7,1518.1833333333334,11494.816666666666,-0.10007682,51.584469
28532,17,14654.0,17,7,1709.6333333333334,12944.366666666669,-0.10007682,51.584469
28532,18,16183.0,18,7,1888.0166666666669,14294.983333333334,-0.10007682,51.584469
28672,7,177746.0,7,7,20737.033333333333,157008.96666666667,0.067611332,51.551688
28672,8,168751.0,8,7,19687.61666666667,149063.38333333333,0.067611332,51.551688
28672,9,163989.0,9,7,19132.05,144856.95,0.067611332,51.551688
28672,17,148408.0,17,120,296816.0,-148408.0,0.067611332,51.551688
28672,18,141215.0,18,120,282430.0,-141215.0,0.067611332,51.551688
28690,7,20440.0,7,7,2384.6666666666665,18055.33333333333,0.17766387,51.575677
28690,8,23703.0,8,120,47406.0,-23703.0,0.17766387,51.575677
28690,9,23307.0,9,46,17868.7,5438.299999999999,0.17766387,51.575677
28690,17,26610.0,17,120,53220.0,-26610.0,0.17766387,51.575677
28690,18,24744.0,18,7,2886.8,21857.2,0.17766387,51.575677
28795,7,22928.0,7,7,2674.9333333333334,20253.066666666666,-0.049597831,51.610438
28795,8,23545.0,8,7,2746.9166666666665,20798.08333333333,-0.049597831,51.610438
28795,9,23600.0,9,7,2753.333333333333,20846.666666666668,-0.049597831,51.610438
28795,17,24778.0,17,120,49556.0,-24778.0,-0.049597831,51.610438
28795,18,20136.0,18,120,40272.0,-20136.0,-0.049597831,51.610438
36013,7,35400.0,7,7,4130.0,31270.0,-0.45349471,51.488946
36013,8,36876.0,8,7,4302.2,32573.8,-0.45349471,51.488946
36013,9,35031.0,9,45,26273.25,8757.75,-0.45349471,51.488946
36013,17,34923.0,17,120,69846.0,-34923.0,-0.45349471,51.488946
36013,18,35769.0,18,62,36961.3,-1192.300000000003,-0.45349471,51.488946
36076,7,18290.0,7,7,2133.833333333333,16156.166666666666,-0.10519892,51.534194
36076,8,18821.0,8,7,2195.7833333333333,16625.216666666667,-0.10519892,51.534194
36076,9,18320.0,9,7,2137.333333333333,16182.666666666666,-0.10519892,51.534194
36076,17,21831.0,17,36,13098.6,8732.4,-0.10519892,51.534194
36076,18,22741.0,18,67,25394.11666666667,-2653.1166666666686,-0.10519892,51.534194
36079,7,84939.0,7,120,169878.0,-84939.0,-0.25086294,51.649759
36079,8,78827.0,8,46,60434.03333333334,18392.96666666666,-0.25086294,51.649759
36079,9,79833.0,9,7,9313.85,70519.15,-0.25086294,51.649759
36079,17,98590.0,17,120,197180.0,-98590.0,-0.25086294,51.649759
36079,18,86249.0,18,7,10062.383333333331,76186.61666666667,-0.25086294,51.649759
36111,7,19425.0,7,7,2266.25,17158.75,-0.19074536,51.45668
36111,8,21938.0,8,7,2559.4333333333334,19378.566666666666,-0.19074536,51.45668
36111,9,20811.0,9,7,2427.95,18383.05,-0.19074536,51.45668
36111,17,29754.0,17,7,3471.3,26282.7,-0.19074536,51.45668
36111,18,29814.0,18,7,3478.3,26335.7,-0.19074536,51.45668
36113,7,175855.0,7,120,351710.0,-175855.0,-0.26229773,51.391848
36113,8,166942.0,8,120,333884.0,-166942.0,-0.26229773,51.391848
36113,9,151195.0,9,46,115916.16666666669,35278.83333333333,-0.26229773,51.391848
36113,17,179765.0,17,7,20972.58333333333,158792.41666666666,-0.26229773,51.391848
36113,18,156341.0,18,7,18239.783333333333,138101.21666666667,-0.26229773,51.391848
36119,7,58743.0,7,120,117486.0,-58743.0,-0.21531744,51.490959
36119,8,53961.0,8,7,6295.45,47665.55,-0.21531744,51.490959
36119,9,50332.0,9,120,100664.0,-50332.0,-0.21531744,51.490959
36119,17,56479.0,17,7,6589.216666666667,49889.78333333333,-0.21531744,51.490959
36119,18,55403.0,18,7,6463.683333333333,48939.316666666666,-0.21531744,51.490959
36120,7,36055.0,7,7,4206.416666666667,31848.58333333333,-0.31138031,51.489081
36120,8,36711.0,8,67,40993.95,-4282.950000000004,-0.31138031,51.489081
36120,9,31468.0,9,7,3671.266666666667,27796.733333333334,-0.31138031,51.489081
36120,17,36924.0,17,120,73848.0,-36924.0,-0.31138031,51.489081
36120,18,32251.0,18,99,53214.15,-20963.149999999998,-0.31138031,51.489081
36121,7,15492.0,7,55,14201.0,1291.0,-0.4173187,51.481269
36121,8,14738.0,8,7,1719.4333333333334,13018.566666666666,-0.4173187,51.481269
36121,9,14301.0,9,75,17876.25,-3575.25,-0.4173187,51.481269
36121,17,17141.0,17,107,30568.11666666667,-13427.116666666669,-0.4173187,51.481269
36121,18,16947.0,18,56,15817.2,1129.7999999999993,-0.4173187,51.481269
36186,7,24808.0,7,7,2894.266666666667,21913.733333333334,-0.072328932,51.575024
36186,8,23834.0,8,7,2780.633333333333,21053.36666666667,-0.072328932,51.575024
36186,9,25078.0,9,7,2925.766666666667,22152.233333333334,-0.072328932,51.575024
36186,17,27409.0,17,120,54818.0,-27409.0,-0.072328932,51.575024
36186,18,26812.0,18,120,53624.0,-26812.0,-0.072328932,51.575024
36245,7,25948.0,7,7,3027.266666666667,22920.733333333334,-0.013363631,51.46433
36245,8,24224.0,8,7,2826.133333333333,21397.86666666667,-0.013363631,51.46433
36245,9,23306.0,9,7,2719.0333333333333,20586.966666666667,-0.013363631,51.46433
36245,17,28380.0,17,120,56760.0,-28380.0,-0.013363631,51.46433
36245,18,27521.0,18,115,52748.583333333336,-25227.583333333336,-0.013363631,51.46433
36435,7,5490.0,7,24,2196.0,3294.0,-0.15461254,51.513849
36435,8,4797.0,8,7,559.65,4237.35,-0.15461254,51.513849
36435,9,5776.0,9,7,673.8666666666667,5102.133333333333,-0.15461254,51.513849
36435,17,6332.0,17,7,738.7333333333333,5593.266666666666,-0.15461254,51.513849
36435,18,6000.0,18,15,1500.0,4500.0,-0.15461254,51.513849
36437,7,68778.0,7,46,52729.8,16048.199999999995,-0.25901581,51.516066
36437,8,68934.0,8,120,137868.0,-68934.0,-0.25901581,51.516066
36437,9,65469.0,9,120,130938.0,-65469.0,-0.25901581,51.516066
36437,17,67874.0,17,7,7918.633333333333,59955.36666666667,-0.25901581,51.516066
36437,18,66008.0,18,7,7700.933333333333,58307.066666666666,-0.25901581,51.516066
36438,7,159918.0,7,55,146591.5,13326.5,-0.38481153,51.545328
36438,8,158478.0,8,7,18489.1,139988.9,-0.38481153,51.545328
36438,9,147823.0,9,7,17246.016666666666,130576.98333333334,-0.38481153,51.545328
36438,17,176906.0,17,120,353812.0,-176906.0,-0.38481153,51.545328
36438,18,165672.0,18,111,306493.2,-140821.2,-0.38481153,51.545328
36470,7,28034.0,7,46,21492.733333333334,6541.266666666666,-0.19820941,51.559489
36470,8,29299.0,8,120,58598.0,-29299.0,-0.19820941,51.559489
36470,9,29656.0,9,120,59312.0,-29656.0,-0.19820941,51.559489
36470,17,32468.0,17,7,3787.933333333333,28680.066666666666,-0.19820941,51.559489
36470,18,26718.0,18,7,3117.1,23600.9,-0.19820941,51.559489
36497,7,168981.0,7,7,19714.45,149266.55,0.13491517,51.448378
36497,8,146654.0,8,7,17109.633333333335,129544.36666666668,0.13491517,51.448378
36497,9,134969.0,9,7,15746.383333333331,119222.61666666668,0.13491517,51.448378
36497,17,159896.0,17,120,319792.0,-159896.0,0.13491517,51.448378
36497,18,139626.0,18,120,279252.0,-139626.0,0.13491517,51.448378
36662,7,16184.0,7,7,1888.1333333333332,14295.866666666669,0.004814719,51.583353
36662,8,15582.0,8,7,1817.9,13764.1,0.004814719,51.583353
36662,9,15228.0,9,7,1776.6,13451.4,0.004814719,51.583353
36662,17,17918.0,17,7,2090.4333333333334,15827.566666666666,0.004814719,51.583353
36662,18,17278.0,18,7,2015.7666666666669,15262.233333333334,0.004814719,51.583353
36678,7,14367.0,7,7,1676.15,12690.85,0.034756138,51.591201
36678,8,14190.0,8,7,1655.5,12534.5,0.034756138,51.591201
36678,9,13947.0,9,7,1627.15,12319.85,0.034756138,51.591201
36678,17,13766.0,17,7,1606.0333333333333,12159.966666666667,0.034756138,51.591201
36678,18,14526.0,18,25,6052.5,8473.5,0.034756138,51.591201
36798,7,12895.0,7,108,23211.0,-10316.0,0.061299688,51.491818
36798,8,13610.0,8,49,11114.833333333334,2495.166666666666,0.061299688,51.491818
36798,9,13520.0,9,16,3605.3333333333335,9914.666666666666,0.061299688,51.491818
36798,17,16929.0,17,7,1975.05,14953.95,0.061299688,51.491818
36798,18,15754.0,18,7,1837.9666666666667,13916.033333333333,0.061299688,51.491818
36801,7,14918.0,7,7,1740.4333333333334,13177.566666666666,-0.23078523,51.463496
36801,8,14442.0,8,80,19256.0,-4814.0,-0.23078523,51.463496
36801,9,14761.0,9,41,10086.683333333334,4674.316666666666,-0.23078523,51.463496
36801,17,16097.0,17,95,25486.916666666664,-9389.916666666664,-0.23078523,51.463496
36801,18,15261.0,18,77,19584.95,-4323.950000000001,-0.23078523,51.463496
36817,7,18022.0,7,7,2102.5666666666666,15919.433333333334,-0.091779779,51.413655
36817,8,17481.0,8,7,2039.45,15441.55,-0.091779779,51.413655
36817,9,16309.0,9,7,1902.7166666666667,14406.283333333333,-0.091779779,51.413655
36817,17,19922.0,17,7,2324.2333333333336,17597.766666666666,-0.091779779,51.413655
36817,18,17915.0,18,7,2090.083333333333,15824.916666666666,-0.091779779,51.413655
36819,7,27236.0,7,61,27689.93333333333,-453.93333333333067,-0.20476801,51.37438
36819,8,25139.0,8,78,32680.7,-7541.700000000001,-0.20476801,51.37438
36819,9,22164.0,9,120,44328.0,-22164.0,-0.20476801,51.37438
36819,17,25844.0,17,7,3015.133333333333,22828.86666666667,-0.20476801,51.37438
36819,18,23868.0,18,7,2784.6,21083.4,-0.20476801,51.37438
36847,7,10726.0,7,18,3217.8,7508.200000000001,-0.13854919,51.3243
36847,8,8396.0,8,7,979.5333333333332,7416.466666666667,-0.13854919,51.3243
36847,9,10156.0,9,7,1184.8666666666668,8971.133333333333,-0.13854919,51.3243
36847,17,10417.0,17,7,1215.3166666666666,9201.683333333334,-0.13854919,51.3243
36847,18,10464.0,18,7,1220.8,9243.2,-0.13854919,51.3243
36942,7,26190.0,7,7,3055.5,23134.5,-0.38648125,51.538894
36942,8,26354.0,8,7,3074.633333333333,23279.36666666667,-0.38648125,51.538894
36942,9,26167.0,9,63,27475.35,-1308.3500000000022,-0.38648125,51.538894
36942,17,24496.0,17,7,2857.866666666667,21638.13333333333,-0.38648125,51.538894
36942,18,25322.0,18,7,2954.2333333333336,22367.766666666663,-0.38648125,51.538894
36946,7,16038.0,7,7,1871.1,14166.9,-0.20061336,51.498557
36946,8,18091.0,8,7,2110.616666666667,15980.383333333331,-0.20061336,51.498557
36946,9,17731.0,9,79,23345.816666666666,-5614.816666666666,-0.20061336,51.498557
36946,17,18049.0,17,87,26171.05,-8122.049999999999,-0.20061336,51.498557
36946,18,15586.0,18,120,31172.0,-15586.0,-0.20061336,51.498557
37103,7,16124.0,7,7,1881.1333333333332,14242.866666666669,-0.22929596,51.501961
37103,8,18226.0,8,120,36452.0,-18226.0,-0.22929596,51.501961
37103,9,17374.0,9,119,34458.433333333334,-17084.433333333334,-0.22929596,51.501961
37103,17,19373.0,17,47,15175.516666666666,4197.483333333334,-0.22929596,51.501961
37103,18,18776.0,18,7,2190.5333333333333,16585.466666666667,-0.22929596,51.501961
37112,7,34854.0,7,7,4066.3,30787.7,-0.28218662,51.497802
37112,8,30133.0,8,30,15066.5,15066.5,-0.28218662,51.497802
37112,9,31481.0,9,120,62962.0,-31481.0,-0.28218662,51.497802
37112,17,29575.0,17,23,11337.083333333334,18237.916666666664,-0.28218662,51.497802
37112,18,28788.0,18,120,57576.0,-28788.0,-0.28218662,51.497802
37114,7,112039.0,7,7,13071.216666666667,98967.78333333333,-0.20971165,51.586192
37114,8,105284.0,8,7,12283.133333333331,93000.86666666668,-0.20971165,51.586192
37114,9,108215.0,9,7,12625.083333333334,95589.91666666669,-0.20971165,51.586192
37114,17,117533.0,17,23,45054.31666666667,72478.68333333332,-0.20971165,51.586192
37114,18,116227.0,18,120,232454.0,-116227.0,-0.20971165,51.586192
37116,7,196782.0,7,35,114789.5,81992.49999999999,0.005447846,51.59773
37116,8,184178.0,8,7,21487.43333333333,162690.56666666665,0.005447846,51.59773
37116,9,170720.0,9,7,19917.33333333333,150802.66666666666,0.005447846,51.59773
37116,17,189460.0,17,120,378920.0,-189460.0,0.005447846,51.59773
37116,18,169001.0,18,120,338002.0,-169001.0,0.005447846,51.59773
37118,7,9960.0,7,7,1162.0,8798.0,-0.45421679,51.497408
37118,8,11504.0,8,7,1342.1333333333334,10161.866666666669,-0.45421679,51.497408
37118,9,9440.0,9,55,8653.333333333332,786.6666666666679,-0.45421679,51.497408
37118,17,13433.0,17,120,26866.0,-13433.0,-0.45421679,51.497408
37118,18,10653.0,18,111,19708.05,-9055.05,-0.45421679,51.497408
37540,7,13321.0,7,73,16207.216666666664,-2886.2166666666653,-0.15998466,51.684339
37540,8,14547.0,8,120,29094.0,-14547.0,-0.15998466,51.684339
37540,9,11234.0,9,7,1310.6333333333334,9923.366666666669,-0.15998466,51.684339
37540,17,12578.0,17,93,19495.9,-6917.9000000000015,-0.15998466,51.684339
37540,18,11015.0,18,7,1285.0833333333333,9729.916666666666,-0.15998466,51.684339
37827,7,10654.0,7,7,1242.9666666666667,9411.033333333333,-0.11758901,51.520455
37827,8,9890.0,8,7,1153.8333333333333,8736.166666666666,-0.11758901,51.520455
37827,9,10078.0,9,7,1175.7666666666669,8902.233333333334,-0.11758901,51.520455
37827,17,11927.0,17,109,21667.38333333333,-9740.383333333331,-0.11758901,51.520455
